decision_mode,sample_group,sample_idx,contract_id,snapshot_idx,rep_rank_pct,low_rep_streak,decision,risk_label,market_view,reputation_view,reason,prompt_tokens,completion_tokens,total_tokens,latency_ms,parse_success,model_name
llm_base_rank,malicious_pre_report,92,8_3_f9da1642_f9da1642,35,0.52,0,AVOID_BUY,RISK,negative,neutral,"The window shows no trades/mints (strong short-term inactivity) while reputation credibility is only mid, so combined signals point to meaningful lack of market support.",851,79,930,1250,1,gpt-5.4-nano
llm_base_rank,malicious_pre_report,93,8_3_162d44f0_162d44f0,52,0.484375,0,ALLOW_BUY,NO_RISK,neutral,neutral,No market activity in the window and the entity’s credibility is mid-range with no persistent low-reputation streak.,851,71,922,1284,1,gpt-5.4-nano
llm_base_rank,malicious_pre_report,94,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,No current market activity is observed while the entity shows very poor and persistent long-term credibility (91 low-reputation windows).,848,73,921,1352,1,gpt-5.4-nano
llm_base_rank,malicious_pre_report,95,8_3_85cfd3cf_85cfd3cf,42,0.7192982456140351,0,AVOID_BUY,RISK,neutral,negative,"No market activity in the window is neutral, while the entity’s long-term credibility is relatively low (28/100), creating meaningful downside risk of an unsellable or problematic contract.",848,85,933,1229,1,gpt-5.4-nano
llm_base_rank,malicious_pre_report,96,8_3_51c6f17b_51c6f17b,111,0.9157894736842104,72,AVOID_BUY,RISK,neutral,negative,No current market activity (neutral) combined with very persistent low long-term credibility (8th percentile and 72-window streak) indicates meaningful reputation risk.,848,78,926,1349,1,gpt-5.4-nano
llm_base_rank,malicious_pre_report,97,8_3_bba73676_bba73676,111,0.8526315789473684,41,AVOID_BUY,RISK,neutral,negative,No trading activity in the current window (neutral market) combined with persistent low long-term trust credibility (41-window low-reputation streak) indicates meaningful downside risk.,848,80,928,1249,1,gpt-5.4-nano
llm_base_rank,malicious_pre_report,98,8_3_74547805_74547805,34,0.7708333333333334,0,AVOID_BUY,RISK,neutral,negative,"No meaningful recent market activity, combined with below-average long-term credibility (23/100), creates a practical delisting/freeze/sellability risk.",851,78,929,1393,1,gpt-5.4-nano
llm_base_rank,malicious_pre_report,99,8_3_c8fd581c_c8fd581c,111,0.936842105263158,91,AVOID_BUY,RISK,neutral,negative,"No recent market activity is visible while the entity shows very low credibility (6th percentile) with a persistent 91-window low-reputation streak, indicating elevated long-term delisting/freeze/unspendability risk.",848,91,939,1211,1,gpt-5.4-nano
llm_base_rank,top_trust,0,CloneX,36,0.0196078431372549,0,ALLOW_BUY,NO_RISK,positive,positive,Strong recent activity with only a mild price/trade decline is backed by high long-term credibility (98th percentile with no low-reputation streak).,868,79,947,1181,1,gpt-5.4-nano
llm_base_rank,top_trust,1,CloneX,66,0.0126582278481012,0,ALLOW_BUY,NO_RISK,positive,positive,"Market activity and price are slightly up with strong buyer participation, and the entity’s TRep credibility is very high (99/100) with no low-reputation streak.",868,83,951,1253,1,gpt-5.4-nano
llm_base_rank,top_trust,2,CloneX,50,0.0161290322580645,0,ALLOW_BUY,NO_RISK,positive,positive,"Market activity and pricing are broadly steady to slightly improving, and the entity has very high credibility (98/100) with no low-reputation streak.",868,79,947,1152,1,gpt-5.4-nano
llm_base_rank,top_trust,3,CloneX,72,0.0117647058823529,0,ALLOW_BUY,NO_RISK,neutral,positive,"Trading activity remains strong with only mild price/trade decline, and the entity shows very high long-term credibility (99th percentile) with no low-reputation streak.",868,82,950,1302,1,gpt-5.4-nano
llm_base_rank,top_trust,4,BoredApeYachtClub,76,0.0117647058823529,0,AVOID_BUY,RISK,positive,negative,"Strong recent trading activity and price stability are offset by very low long-term credibility (99/100 indicates worse risk), so meaningful risk remains.",867,76,943,1216,1,gpt-5.4-nano
llm_base_rank,top_trust,5,BoredApeYachtClub,82,0.0113636363636363,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity and pricing show healthy demand despite a slight price/trade dip, and reputation credibility is high with no low-reputation streak.",865,76,941,1228,1,gpt-5.4-nano
llm_base_rank,top_trust,6,Milady,98,0.0106382978723404,0,ALLOW_BUY,NO_RISK,positive,positive,"Market activity is strong with slight price improvement, and the entity has very high long-term credibility (99/100), so there is no meaningful risk signal.",865,80,945,1213,1,gpt-5.4-nano
llm_base_rank,top_trust,7,CloneX,38,0.0188679245283018,0,ALLOW_BUY,NO_RISK,positive,positive,Strong recent trading activity with slight price uptick and a very high TRep credibility percentile indicates low risk.,868,70,938,1136,1,gpt-5.4-nano
llm_base_rank,top_trust,8,Milady,106,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,positive,"Recent trading shows healthy activity and slight price uptick, and the entity has very high long-term credibility (99/100), indicating low delisting/freeze risk.",867,82,949,1374,1,gpt-5.4-nano
llm_base_rank,top_trust,9,CloneX,113,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,positive,"Strong recent trading activity with slight price uptick is matched by very high TRep credibility (99/100), indicating low delisting/freeze risk.",867,79,946,1341,1,gpt-5.4-nano
llm_base_rank,top_trust,10,CloneX,101,0.0106382978723404,0,ALLOW_BUY,NO_RISK,positive,neutral,"Market activity is strong with slight price improvement, and reputation credibility is high without a low-reputation streak.",867,70,937,1127,1,gpt-5.4-nano
llm_base_rank,top_trust,11,CloneX,86,0.0109890109890109,0,ALLOW_BUY,NO_RISK,positive,positive,"Market activity and price are slightly up with strong buyer participation, and the entity’s long-term credibility is very high, indicating low practical delisting/freeze risk.",868,81,949,1208,1,gpt-5.4-nano
llm_base_rank,top_trust,12,CloneX,44,0.0172413793103448,0,ALLOW_BUY,NO_RISK,positive,positive,Strong recent activity with only slight price decline and very high TRep credibility (98/100) indicate low delisting/freeze risk.,868,76,944,1191,1,gpt-5.4-nano
llm_base_rank,top_trust,13,CloneX,89,0.0109890109890109,0,AVOID_BUY,RISK,neutral,negative,"Market activity is strong but price is slightly down, while the very low reputation credibility (99/100 rank where lower is worse) adds meaningful long-term risk.",867,80,947,1333,1,gpt-5.4-nano
llm_base_rank,top_trust,14,CloneX,107,0.0210526315789473,0,ALLOW_BUY,NO_RISK,neutral,positive,"Market activity is healthy but slightly down versus the prior window, while reputation credibility is very high (98/100), so risk signals do not meaningfully suggest an avoidable contract.",867,85,952,1217,1,gpt-5.4-nano
llm_base_rank,top_trust,15,CloneX,117,0.0105263157894736,0,AVOID_BUY,RISK,neutral,negative,"Despite a neutral/steady market (large activity but slight price/trade decline), the entity shows extremely low long-term credibility (99/100) with no positive reputation offset, indicating meaningful risk.",867,87,954,1278,1,gpt-5.4-nano
llm_base_rank,top_trust,16,CloneX,47,0.0172413793103448,0,ALLOW_BUY,NO_RISK,positive,positive,Market activity and pricing are modestly improving while the entity’s long-term trust credibility is very high with no low-reputation streak.,868,75,943,1651,1,gpt-5.4-nano
llm_base_rank,top_trust,17,CloneX,42,0.0175438596491228,0,ALLOW_BUY,NO_RISK,positive,positive,"Market activity and pricing are strong despite a slight dip, and the entity shows high long-term credibility (98th percentile) with no low-reputation streak.",868,80,948,1187,1,gpt-5.4-nano
llm_base_rank,top_trust,18,Milady,108,0.0105263157894736,0,AVOID_BUY,RISK,neutral,negative,"Despite active trading with only slight price deterioration, the entity has very low long-term credibility (99/100) with no mitigating reputation streak, making the combined risk meaningful.",868,82,950,1258,1,gpt-5.4-nano
llm_base_rank,top_trust,19,CloneX,87,0.0109890109890109,0,ALLOW_BUY,NO_RISK,positive,negative,"Strong active trading with only slight price dip and high buyer participation is outweighed by but not enough against the very good (99/100) long-term credibility, resulting in overall low risk.",868,87,955,1227,1,gpt-5.4-nano
llm_base_rank,top_trust,20,CloneX,62,0.0128205128205128,0,ALLOW_BUY,NO_RISK,positive,positive,Strong recent activity with slightly higher prices and a high credibility percentile (good long-term trust) indicate low risk.,868,71,939,1138,1,gpt-5.4-nano
llm_base_rank,top_trust,21,CloneX,105,0.0210526315789473,0,ALLOW_BUY,NO_RISK,neutral,positive,"Market activity remains active with only a modest price dip, and the very high credibility percentile indicates low long-term trust risk.",867,73,940,1216,1,gpt-5.4-nano
llm_base_rank,top_trust,22,Milady,91,0.0108695652173913,0,AVOID_BUY,RISK,neutral,negative,"Market activity is largely steady with only slight price/trade-count softness, but very poor long-term credibility (99/100 percentile) increases risk of future de-listing/freeze/unsellable outcomes.",868,89,957,1210,1,gpt-5.4-nano
llm_base_rank,top_trust,23,BoredApeYachtClub,77,0.0114942528735632,0,AVOID_BUY,RISK,positive,negative,"Despite active trading, the very high low-reputation credibility percentile (99/100) indicates poor long-term trust, creating meaningful delisting/freeze/unsellable risk.",867,83,950,1321,1,gpt-5.4-nano
llm_base_rank,top_trust,24,CloneX,49,0.0161290322580645,0,ALLOW_BUY,NO_RISK,negative,positive,"Market shows mild short-term price/trade decline, but reputation credibility is very high (98th percentile) with no low-reputation streak, so overall risk is not meaningful.",868,84,952,1252,1,gpt-5.4-nano
llm_base_rank,top_trust,25,Milady,111,0.0105263157894736,0,AVOID_BUY,RISK,positive,negative,"Strong short-term trading activity and price stability are offset by very poor long-term credibility (99/100 low-credibility risk), making meaningful delisting/freeze/sellability risk more likely.",867,87,954,1208,1,gpt-5.4-nano
llm_base_rank,top_trust,26,CloneX,83,0.0113636363636363,0,AVOID_BUY,RISK,positive,negative,"Strong recent trading activity with only mild downside is outweighed by very low reputation credibility (99/100 percentile, with no low-cred streak), creating meaningful contract-window risk.",868,83,951,1224,1,gpt-5.4-nano
llm_base_rank,top_trust,27,CloneX,118,0.0210526315789473,0,AVOID_BUY,RISK,positive,negative,"Market activity/price is slightly positive, but very high long-term credibility percentile implies elevated reputation risk signals, so combined risk remains meaningful.",867,75,942,1342,1,gpt-5.4-nano
llm_base_rank,top_trust,28,Milady,105,0.0105263157894736,0,AVOID_BUY,RISK,neutral,negative,"Market activity is healthy but slightly down, while very low long-term trust credibility (99/100) indicates elevated reputational risk that likely outweighs the mild market weakness.",867,82,949,1339,1,gpt-5.4-nano
llm_base_rank,top_trust,29,CloneX,43,0.0172413793103448,0,AVOID_BUY,RISK,positive,negative,"Strong recent trading activity is outweighed by very low long-term entity credibility (98/100 with zero positive streak), indicating meaningful reputation risk.",868,76,944,1199,1,gpt-5.4-nano
llm_base_rank,top_trust,30,Milady,107,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,positive,"Market activity is healthy though slightly down, while very high TRep credibility (99/100) indicates low long-term reputation risk.",867,75,942,1283,1,gpt-5.4-nano
llm_base_rank,top_trust,31,CloneX,74,0.0117647058823529,0,ALLOW_BUY,NO_RISK,neutral,positive,"Market activity and pricing are mixed but stable while the reputation credibility percentile is very high, so risk signals are not meaningfully elevated.",868,75,943,1180,1,gpt-5.4-nano
llm_base_rank,top_trust,32,CloneX,34,0.0208333333333333,0,ALLOW_BUY,NO_RISK,positive,positive,"Market activity and prices are broadly healthy while the entity shows high long-term credibility (98/100), indicating low delisting/freeze risk.",868,77,945,1246,1,gpt-5.4-nano
llm_base_rank,top_trust,33,Milady,93,0.0108695652173913,0,AVOID_BUY,RISK,positive,negative,"Strong recent trading activity and slightly higher prices are offset by extremely poor long-term credibility (99/100 with no low-reputation streak), so the contract-window still carries meaningful risk.",867,84,951,1227,1,gpt-5.4-nano
llm_base_rank,top_trust,34,CloneX,110,0.0210526315789473,0,ALLOW_BUY,NO_RISK,neutral,positive,"Recent market activity remains healthy and only slightly down while the entity’s long-term credibility is high (98th percentile), indicating low risk overall.",867,77,944,1212,1,gpt-5.4-nano
llm_base_rank,top_trust,35,KaijuKingz,118,0.0105263157894736,0,ALLOW_BUY,NO_RISK,neutral,positive,"Market activity is steady-to-declining but not clearly adverse, and very high TRep credibility (99/100) indicates low long-term risk.",867,79,946,1161,1,gpt-5.4-nano
llm_base_rank,top_trust,36,CloneX,54,0.0153846153846153,0,ALLOW_BUY,NO_RISK,positive,positive,Strong recent trading/price momentum is accompanied by very high long-term credibility (98th percentile) with no low-reputation streak.,866,75,941,1190,1,gpt-5.4-nano
llm_base_rank,top_trust,37,CloneX,53,0.0153846153846153,0,ALLOW_BUY,NO_RISK,positive,positive,Market activity and prices look stable-to-strong while the entity’s high credibility (98th percentile) and no low-reputation streak indicate low long-term risk.,868,81,949,2076,1,gpt-5.4-nano
llm_base_rank,top_trust,38,BoredApeYachtClub,78,0.0113636363636363,0,ALLOW_BUY,NO_RISK,positive,neutral,"Strong recent trading activity and slight price uptick are supported by high TRep credibility, with no low-reputation streak indicating persistent reputational risk.",867,78,945,1505,1,gpt-5.4-nano
llm_base_rank,top_trust,39,Milady,112,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,positive,Strong short-term activity with only mild price decline and very high TRep credibility (99/100) jointly indicate low meaningful risk.,867,75,942,1264,1,gpt-5.4-nano
llm_base_rank,top_trust,40,CloneX,71,0.0121951219512195,0,ALLOW_BUY,NO_RISK,positive,positive,Strong recent trading activity with slight price increase and very high credibility percentile suggest low risk.,868,66,934,1129,1,gpt-5.4-nano
llm_base_rank,top_trust,41,CloneX,85,0.0112359550561797,0,AVOID_BUY,RISK,positive,negative,"Market activity and scale are healthy despite slight price/trade declines, but very poor long-term trust credibility (99/100) with no offsetting positive reputation signal increases risk of future unsellability.",868,88,956,1355,1,gpt-5.4-nano
llm_base_rank,top_trust,42,Milady,103,0.0105263157894736,0,ALLOW_BUY,NO_RISK,positive,positive,Strong recent market activity with positive price/trade momentum and high TRep credibility (99/100) indicate low meaningful risk.,868,74,942,1163,1,gpt-5.4-nano
